12.8298,44.0252,2016,1,14,1.7,31.8,12,53,29.98
13.2027,42.4588,2016,1,14,0.7,11.6,14,1,12.58
11.8847,44.0027,2016,1,14,1.1,26.8,14,26,14.21
15.9632,38.9928,2016,1,14,2.0,50.9,17,54,47.08
15.0758,38.0367,2016,1,14,1.6,8.4,19,52,47.46
12.7228,43.458,2016,1,14,0.9,15.3,20,9,49.96
14.5993,41.5248,2016,1,14,2.4,10.5,21,30,53.21
15.6907,39.9455,2016,1,14,2.6,271.6,22,47,39.34
14.6072,41.5133,2016,1,14,1.6,10.7,22,54,31.18
14.6198,41.504,2016,1,14,1.3,10.2,23,15,24.95
13.0112,43.0873,2016,1,14,1.2,12.5,23,23,35.23
12.5473,43.3372,2016,1,15,1.5,8.7,2,54,32.18
9.6487,44.4745,2016,1,15,1.9,7.1,3,5,27.02
13.3302,43.0803,2016,1,15,2.5,24.4,5,14,32.04
12.5527,43.5908,2016,1,15,1.3,4.0,6,21,41.5
12.5558,43.5768,2016,1,15,1.0,3.3,6,29,34.86
13.338,43.0845,2016,1,15,2.5,23.2,8,9,2.61
14.6192,41.5162,2016,1,15,2.6,11.0,8,20,14.55
14.5902,41.5192,2016,1,15,2.0,10.2,8,30,37.0
14.5793,38.5377,2016,1,15,2.1,8.3,8,54,7.05
12.968,43.4213,2016,1,15,1.6,6.3,9,41,37.98
14.598,41.5188,2016,1,15,2.2,10.7,11,15,33.76
14.586,41.5165,2016,1,15,1.1,9.7,11,37,19.13
13.2527,42.922,2016,1,15,1.9,10.6,11,59,34.61
14.6037,41.5268,2016,1,15,2.3,9.7,13,20,8.24
14.5973,41.5143,2016,1,15,2.0,10.9,13,30,16.3
11.9545,43.7688,2016,1,15,1.2,16.0,15,40,39.91
14.6088,41.5213,2016,1,15,2.1,9.7,16,46,14.17
12.675,43.1333,2016,1,15,1.5,11.1,16,47,32.92
11.8985,44.0027,2016,1,15,1.6,24.8,17,10,55.87
14.5933,41.517,2016,1,15,1.9,10.2,19,18,15.69
15.8028,38.4222,2016,1,15,1.7,13.1,19,20,24.54
15.8158,38.4245,2016,1,15,2.1,16.4,19,20,55.32
14.606,41.5228,2016,1,15,1.7,10.1,19,25,30.89
13.1457,42.8827,2016,1,15,0.9,13.8,19,29,39.66
13.6782,41.8382,2016,1,15,1.6,12.3,20,14,9.76
13.1972,42.6898,2016,1,15,1.6,13.5,20,32,57.03
11.3748,47.1637,2016,1,15,2.6,6.2,20,43,7.19
13.2007,42.686,2016,1,15,1.3,10.9,20,46,17.88
12.9718,43.0152,2016,1,15,1.5,13.3,21,10,31.17
11.3408,45.9842,2016,1,15,1.5,4.5,22,52,36.07
12.7778,43.4348,2016,1,15,1.1,13.4,22,55,28.6
15.0503,38.0352,2016,1,15,0.9,8.0,22,57,30.95
16.843,39.41,2016,1,16,1.7,27.3,0,35,42.54
12.8402,42.2613,2016,1,16,1.8,9.3,2,32,14.17
13.3222,42.6373,2016,1,16,1.2,13.7,3,5,0.57
13.3047,42.6412,2016,1,16,0.9,12.5,3,6,35.09
13.2807,43.1877,2016,1,16,1.8,24.0,3,11,22.62
12.6742,43.6318,2016,1,16,1.3,10.6,3,20,7.3
13.2697,43.1972,2016,1,16,1.5,25.0,4,36,43.58
14.6153,41.5227,2016,1,16,1.6,10.2,4,50,45.27
12.88,43.0882,2016,1,16,1.4,9.5,5,11,1.52
7.2152,44.7143,2016,1,16,1.5,10.9,5,24,44.07
13.2595,43.1982,2016,1,16,1.7,26.1,5,56,58.68
12.6908,36.6975,2016,1,16,3.5,24.5,5,58,53.87
15.5732,38.0917,2016,1,16,2.0,13.4,8,23,42.69
15.5675,38.0972,2016,1,16,1.9,18.7,8,24,29.36
15.5727,38.1003,2016,1,16,1.1,12.2,8,26,11.96
13.4133,42.788,2016,1,16,1.4,23.9,9,59,37.89
13.3627,42.456,2016,1,16,1.3,13.6,10,34,44.6
14.5703,41.5067,2016,1,16,1.6,9.1,10,38,31.93
13.5083,43.1482,2016,1,16,1.9,24.9,10,59,0.03
12.9453,42.9452,2016,1,16,1.2,10.7,11,17,5.9
14.6008,41.5223,2016,1,16,2.2,9.6,12,36,44.03
